id	headword	parts_of_speech	cefr_levels	primary_skill	mode	priority	prompt_status	teacher_approved_sense	image_status	proper_noun_sense_removed
dose-fddd2dca	dose	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
download-sth-3129c238	download sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
drag-sb-sth-e229b012	drag sb/sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
drain-2780acf0	drain	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
draw-from-life-ee5dd58a	draw from life	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
draw-sb-in-f1ef8f84	draw sb in	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
draw-the-line-at-sth-38854e4b	draw the line at sth	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
drawback-ab6cfd37	drawback	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
dreariness-3e7af18c	dreariness	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
drift-40f15029	drift	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
drive-sb-mad-fc5f3cde	drive sb mad	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
drop-what-you-are-doing-555027ae	drop what you are doing	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
drown-2011fdcd	drown	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
drug-edfbd675	drug	noun	A2	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
dual-618693d4	dual	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
dub-1ca4b285	dub	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
dumb-42177130	dumb	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
duo-16ef1d43	duo	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
decor-8fb03eed	décor	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
eager-a5a6b9cc	eager	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
earnings-915a1e1e	earnings	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
ease-93ae3f8e	ease	noun|verb	C1	reading	multi-sense-panel	low	needs_teacher_approved_sense		pending	no
echo-b2d21e77	echo	noun|verb	C1	reading	multi-sense-panel	low	needs_teacher_approved_sense		pending	no
ecological-34e00cb6	ecological	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
educator-a6517316	educator	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
effectiveness-509bb702	effectiveness	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
efficiency-fff33dfb	efficiency	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
ego-c13571db	ego	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
elaborate-76db5965	elaborate	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
electoral-d216eda4	electoral	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
elevate-4a190bf2	elevate	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
eligible-5ec9cb32	eligible	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
elite-8fc09b91	elite	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
elusive-537c0adb	elusive	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
email-attachment-d0538963	email attachment	noun	C1	writing	context-scene	low	needs_teacher_approved_sense		pending	no
embark-abb3246b	embark	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
embed-cfff27c9	embed	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
embody-d7fcb373	embody	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
emergence-125cbc5c	emergence	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
emerging-economies-1b673acf	emerging economies	adjective|noun	C1	writing	context-scene	low	needs_teacher_approved_sense		pending	no
empirical-031a205b	empirical	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
empower-f0529720	empower	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
enact-a9fca701	enact	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
encompass-b7601617	encompass	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
encouragement-d0e72539	encouragement	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
encouraging-85ef9866	encouraging	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
endeavour-6996eae3	endeavour	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
endless-ea2091be	endless	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
endless-supply-6b3d8747	endless supply	adjective|noun	C1	writing	context-scene	low	needs_teacher_approved_sense		pending	no
endorse-1ad6211d	endorse	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
endorsement-9b637257	endorsement	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
endow-sb-sth-with-sth-ae6779ca	endow sb/sth with sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
endure-2953e6c9	endure	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
enforce-09babdc9	enforce	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
enforcement-c2b99a50	enforcement	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
engaging-cf7b1657	engaging	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
enlarge-sth-845b0a4c	enlarge sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
enliven-sth-1b46473e	enliven sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
enquiring-mind-8cb7050d	enquiring mind	noun|noun phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
enrich-4603817b	enrich	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
enrol-95e1c2ec	enrol	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
ensue-e0d17189	ensue	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
enterprise-052a3c16	enterprise	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
enthusiast-b471644b	enthusiast	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
entitle-18cffff3	entitle	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
entity-e7116313	entity	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
entrant-2f39f02d	entrant	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
epidemic-cf22f878	epidemic	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
equality-d252f0ee	equality	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
equate-sth-with-sth-2b6da6c5	equate sth with sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
equation-eba01c2f	equation	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
equip-sb-sth-with-sth-563b9460	equip sb/sth with sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
erect-11d653c4	erect	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
error-11f9578d	error	noun	A2	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
escalate-27ce8fb9	escalate	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
essence-d32952c0	essence	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
establishment-15e523ca	establishment	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
eternal-2162c6ec	eternal	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
evacuate-7fd3d014	evacuate	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
everyday-b3ce3aa4	everyday	adjective	A2	reading	contrast-pair	low	needs_teacher_approved_sense		pending	no
evoke-9de31685	evoke	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
exaggerate-1461b27b	exaggerate	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
exaggerate-sth-ff4118bc	exaggerate sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
exam-8b39e279	exam	noun	A1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
excavation-64f515ed	excavation	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
excellence-3d5f97fa	excellence	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
exceptional-f8157a88	exceptional	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
excess-6266c5db	excess	adjective|noun	C1	writing	multi-sense-panel	low	needs_teacher_approved_sense		pending	no
exchange-ideas-f157e40a	exchange ideas	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
exclusion-d47edc45	exclusion	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
exclusive-341efea4	exclusive	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
exclusively-1d20d9b5	exclusively	adverb	C1	writing	manner-sequence	low	needs_teacher_approved_sense		pending	no
execute-39ae89e0	execute	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
execution-1e214745	execution	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
exert-a0b6c84f	exert	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
exert-control-over-sb-sth-aa982bee	exert control over sb/sth	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
exhausting-5d1f8728	exhausting	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
exhilaration-03bee3a1	exhilaration	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
exile-64f8faad	exile	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
expatriate-e5f23120	expatriate	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
expenditure-317b4c3c	expenditure	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
experimental-2216470a	experimental	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
expire-20dda04b	expire	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
explicit-a45c2264	explicit	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
explicitly-f29fb922	explicitly	adverb	C1	writing	manner-sequence	low	needs_teacher_approved_sense		pending	no
exploit-sth-22736d5c	exploit sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
exploitation-0714e345	exploitation	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
explosive-dc261a7a	explosive	adjective|noun	C1	writing	multi-sense-panel	low	needs_teacher_approved_sense		pending	no
express-f3c62de4	express	verb	A2	reading	action-scene	low	needs_teacher_approved_sense		pending	no
express-an-idea-35bb8304	express an idea	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
expression-ec981439	expression	noun	A2	reading	concept-metaphor	low	needs_teacher_approved_sense		pending	no
extensive-experience-knowledge-f76e0861	extensive experience/knowledge	adjective|noun	C1	writing	context-scene	low	needs_teacher_approved_sense		pending	no
extravaganza-33237aa8	extravaganza	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
extremist-a9bfdcfc	extremist	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
eye-catching-d1c4d4e9	eye-catching	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
eye-strain-7ae75faa	eye-strain	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
face-sb-sth-8741fde0	face sb/sth	verb	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
facilitate-04fef6d9	facilitate	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
faction-53763a7f	faction	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
factor-7a7bc449	factor	noun	A2	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
fad-d839fee4	fad	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
fade-78166c9f	fade	verb	C1	reading	action-scene	low	needs_teacher_approved_sense		pending	no
fairness-caab55b7	fairness	noun	C1	writing	concept-metaphor	low	needs_teacher_approved_sense		pending	no
family-doctor-d1085c1e	family doctor	noun	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
family-gathering-c4941aba	family gathering	noun|noun phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
fashion-designer-316ba626	fashion designer	noun	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
fatal-b9a3a6db	fatal	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
fate-25f66e5f	fate	noun	C1	reading	object-or-context-scene	low	needs_teacher_approved_sense		pending	no
favourable-d7b4a15e	favourable	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
featureless-1683de73	featureless	adjective	C1	writing	contrast-pair	low	needs_teacher_approved_sense		pending	no
feel-at-ease-9b81e108	feel at ease	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
feel-at-home-507c6b3b	feel at home	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
feel-cared-for-0c598869	feel cared for	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
feel-like-a-fish-out-of-water-6bbe221d	feel like a fish out of water	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
feel-lost-without-sb-sth-3e44ff55	feel lost without sb/sth	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
feel-pride-at-sth-dc3e777d	feel pride at sth	verb|verb phrase	C1	reading	context-scene	low	needs_teacher_approved_sense		pending	no
